TransactionID,AccountID,CustomerAge,gender,TransactionAmount,TransactionDate,TransactionType,location,MerchantID,Channel,PreviousTransactionDate,offer_accepted,offer_type_last_given,transaction_category_last
TX000200,AC00358,53,Male,493.11,31-07-2023 16:25,Debit,Pune,M022,Branch,04-11-2024 08:08,0,Freebie,Fuel
TX000201,AC00113,19,Male,307.41,12-06-2023 17:32,Debit,Hyderabad,M007,ATM,04-11-2024 08:09,0,Freebie,Entertainment
TX000202,AC00010,43,Male,11.18,30-11-2023 16:52,Debit,Pune,M017,Online,04-11-2024 08:10,0,Cashback,Fuel
TX000203,AC00499,59,Male,313.82,15-11-2023 18:57,Debit,Kolkata,M097,Branch,04-11-2024 08:08,0,Freebie,Travel
TX000204,AC00380,64,Female,51,30-01-2023 16:00,Debit,Mumbai,M063,Branch,04-11-2024 08:08,0,Cashback,Shopping
TX000205,AC00452,60,Female,140.98,25-05-2023 16:34,Debit,Bangalore,M059,Branch,04-11-2024 08:12,1,Loyalty Points,Entertainment
TX000206,AC00020,68,Female,288.04,24-08-2023 16:47,Debit,Chennai,M092,ATM,04-11-2024 08:10,0,Discount,Shopping
TX000207,AC00181,31,Male,800.55,04-05-2023 16:21,Debit,Kolkata,M062,ATM,04-11-2024 08:06,1,Loyalty Points,Healthcare
TX000208,AC00370,46,Male,485.54,06-02-2023 17:46,Debit,Mumbai,M061,ATM,04-11-2024 08:11,0,Freebie,Food
TX000209,AC00453,54,Female,521.15,17-02-2023 18:16,Debit,Chennai,M084,ATM,04-11-2024 08:07,0,Discount,Travel
TX000210,AC00339,63,Male,321.79,07-08-2023 17:30,Credit,Delhi,M056,ATM,04-11-2024 08:10,0,Discount,Travel
TX000211,AC00249,65,Male,304.93,24-02-2023 16:23,Debit,Chennai,M098,ATM,04-11-2024 08:08,0,Loyalty Points,Shopping
TX000212,AC00479,40,Female,432.08,31-07-2023 16:04,Debit,Kolkata,M044,ATM,04-11-2024 08:11,1,Cashback,Travel
TX000213,AC00301,61,Male,694.2,07-12-2023 16:20,Debit,Pune,M035,ATM,04-11-2024 08:07,0,Discount,Shopping
TX000214,AC00380,55,Female,116.86,20-03-2023 18:28,Debit,Kolkata,M088,ATM,04-11-2024 08:12,1,Cashback,Food
TX000215,AC00130,57,Male,386.81,03-03-2023 18:02,Credit,Chennai,M039,Online,04-11-2024 08:10,1,Loyalty Points,Food
TX000216,AC00006,25,Male,74.88,24-05-2023 16:25,Debit,Hyderabad,M026,ATM,04-11-2024 08:07,0,Loyalty Points,Shopping
TX000217,AC00096,75,Male,195.76,22-05-2023 16:17,Debit,Mumbai,M056,Branch,04-11-2024 08:09,1,Cashback,Fuel
TX000218,AC00108,50,Other,134.7,21-08-2023 16:03,Debit,Mumbai,M074,ATM,04-11-2024 08:11,0,Loyalty Points,Fuel
TX000219,AC00070,33,Female,890.24,07-07-2023 18:03,Credit,Chennai,M029,Online,04-11-2024 08:07,1,Discount,Food
TX000220,AC00417,63,Female,361.27,06-01-2023 17:01,Debit,Mumbai,M088,ATM,04-11-2024 08:10,1,Loyalty Points,Entertainment
TX000221,AC00391,44,Female,131.56,19-10-2023 16:42,Debit,Hyderabad,M014,Branch,04-11-2024 08:07,0,Loyalty Points,Fuel
TX000222,AC00414,76,Male,485.51,28-11-2023 16:49,Credit,Kolkata,M097,Online,04-11-2024 08:08,1,Discount,Shopping
TX000223,AC00004,64,Female,547.87,10-07-2023 17:15,Debit,Mumbai,M064,ATM,04-11-2024 08:10,0,Cashback,Food
TX000224,AC00047,28,Male,457.3,26-06-2023 18:25,Debit,Chennai,M042,Online,04-11-2024 08:07,0,Loyalty Points,Travel
TX000225,AC00198,58,Female,506.24,13-01-2023 16:44,Debit,Bangalore,M077,ATM,04-11-2024 08:11,0,Cashback,Travel
TX000226,AC00314,57,Male,486.59,19-12-2023 16:55,Debit,Bangalore,M017,Branch,04-11-2024 08:10,0,Discount,Fuel
TX000227,AC00212,41,Female,163.68,28-09-2023 16:20,Debit,Delhi,M087,Branch,04-11-2024 08:11,0,Cashback,Entertainment
TX000228,AC00115,22,Male,581.65,09-01-2023 16:54,Debit,Mumbai,M009,ATM,04-11-2024 08:09,1,Cashback,Healthcare
TX000229,AC00055,48,Male,52.01,07-11-2023 16:46,Debit,Kolkata,M019,ATM,04-11-2024 08:11,0,Freebie,Fuel
TX000230,AC00427,21,Female,630.24,29-11-2023 18:10,Debit,Chennai,M054,ATM,04-11-2024 08:11,0,Freebie,Entertainment
TX000231,AC00401,43,Male,523.74,02-11-2023 16:36,Debit,Mumbai,M099,ATM,04-11-2024 08:06,0,Loyalty Points,Fuel
TX000232,AC00430,40,Male,705.6,20-02-2023 18:41,Debit,Pune,M071,Branch,04-11-2024 08:09,0,Freebie,Travel
TX000233,AC00299,46,Male,217.5,23-10-2023 18:54,Credit,Hyderabad,M043,Branch,04-11-2024 08:06,1,Freebie,Entertainment
TX000234,AC00345,51,Male,91.48,23-01-2023 16:50,Debit,Mumbai,M081,ATM,04-11-2024 08:09,1,Freebie,Travel
TX000235,AC00430,39,Female,5.25,13-11-2023 18:26,Debit,Mumbai,M010,ATM,04-11-2024 08:12,1,Cashback,Shopping
TX000236,AC00175,56,Female,54.03,19-09-2023 17:16,Credit,Bangalore,M087,ATM,04-11-2024 08:07,0,Cashback,Shopping
TX000237,AC00177,48,Female,736.73,27-11-2023 16:05,Debit,Hyderabad,M037,Branch,04-11-2024 08:10,0,Freebie,Food
TX000238,AC00225,54,Female,368.91,10-03-2023 17:49,Debit,Chennai,M082,Branch,04-11-2024 08:10,1,Discount,Travel
TX000239,AC00394,53,Male,33.06,17-01-2023 16:03,Credit,Mumbai,M045,Online,04-11-2024 08:06,1,Freebie,Travel
TX000240,AC00026,32,Female,66.5,04-05-2023 16:44,Credit,Bangalore,M098,Online,04-11-2024 08:08,0,Discount,Food
TX000241,AC00076,35,Male,177.08,06-01-2023 17:16,Debit,Delhi,M014,Online,04-11-2024 08:12,0,Cashback,Shopping
TX000242,AC00215,32,Male,588.54,06-02-2023 17:57,Debit,Hyderabad,M031,Branch,04-11-2024 08:10,1,Discount,Shopping
TX000243,AC00202,21,Female,173.5,23-10-2023 17:16,Debit,Bangalore,M052,ATM,04-11-2024 08:11,1,Cashback,Entertainment
TX000244,AC00400,56,Male,78.33,31-07-2023 16:13,Credit,Bangalore,M069,Online,04-11-2024 08:08,0,Discount,Entertainment
TX000245,AC00004,59,Female,40.66,01-01-2024 16:08,Debit,Kolkata,M061,Branch,04-11-2024 08:11,1,Cashback,Healthcare
TX000246,AC00260,77,Male,97.22,20-02-2023 17:30,Credit,Bangalore,M063,Branch,04-11-2024 08:11,0,Cashback,Shopping
TX000247,AC00415,22,Female,34.07,06-11-2023 17:22,Debit,Kolkata,M080,Branch,04-11-2024 08:07,0,Freebie,Healthcare
TX000248,AC00337,23,Female,492.06,19-10-2023 16:14,Debit,Mumbai,M012,Online,04-11-2024 08:09,0,Loyalty Points,Fuel
TX000249,AC00253,53,Female,842.01,12-09-2023 16:43,Credit,Mumbai,M015,Online,04-11-2024 08:08,0,Loyalty Points,Travel
TX000250,AC00126,51,Female,73.55,09-01-2023 16:09,Debit,Delhi,M086,ATM,04-11-2024 08:11,0,Cashback,Entertainment
TX000251,AC00304,57,Female,760.53,04-09-2023 18:13,Debit,Pune,M005,Online,04-11-2024 08:09,0,Freebie,Fuel
TX000252,AC00470,26,Male,273.08,30-01-2023 16:09,Credit,Pune,M007,Branch,04-11-2024 08:07,0,Loyalty Points,Entertainment
TX000253,AC00041,67,Female,371.69,22-12-2023 16:27,Debit,Pune,M020,Branch,04-11-2024 08:09,1,Loyalty Points,Food
TX000254,AC00442,18,Male,218.96,30-08-2023 16:11,Debit,Kolkata,M021,ATM,04-11-2024 08:10,1,Freebie,Travel
TX000255,AC00430,18,Female,227.39,25-12-2023 16:58,Debit,Hyderabad,M010,Online,04-11-2024 08:11,0,Freebie,Healthcare
TX000256,AC00258,39,Female,237.99,08-05-2023 16:45,Credit,Hyderabad,M043,Branch,04-11-2024 08:11,0,Loyalty Points,Healthcare
TX000257,AC00073,58,Female,186.6,04-07-2023 16:27,Debit,Delhi,M037,Online,04-11-2024 08:06,1,Loyalty Points,Entertainment
TX000258,AC00430,18,Male,341.15,13-02-2023 17:18,Debit,Hyderabad,M042,Online,04-11-2024 08:10,0,Discount,Shopping
TX000259,AC00363,59,Male,434.58,06-09-2023 16:28,Debit,Pune,M091,ATM,04-11-2024 08:08,1,Discount,Healthcare
TX000260,AC00307,54,Female,312.88,26-05-2023 18:12,Credit,Pune,M040,Branch,04-11-2024 08:07,1,Cashback,Food
TX000261,AC00085,23,Male,75.15,18-09-2023 17:31,Debit,Bangalore,M094,ATM,04-11-2024 08:11,0,Loyalty Points,Food
TX000262,AC00448,59,Male,23.3,14-08-2023 18:13,Debit,Hyderabad,M061,ATM,04-11-2024 08:08,1,Freebie,Shopping
TX000263,AC00194,25,Male,47.38,08-02-2023 18:18,Credit,Mumbai,M061,Online,04-11-2024 08:07,1,Freebie,Food
TX000264,AC00319,79,Female,512.81,19-07-2023 16:57,Debit,Mumbai,M004,Branch,04-11-2024 08:11,0,Loyalty Points,Travel
TX000265,AC00366,43,Female,488.15,31-07-2023 16:01,Debit,Bangalore,M098,Branch,04-11-2024 08:11,0,Cashback,Entertainment
TX000266,AC00338,44,Male,12.82,05-04-2023 18:37,Debit,Bangalore,M055,ATM,04-11-2024 08:08,0,Freebie,Food
TX000267,AC00178,79,Male,66.9,17-04-2023 16:50,Credit,Bangalore,M021,Online,04-11-2024 08:10,0,Loyalty Points,Travel
TX000268,AC00424,43,Male,535.91,07-07-2023 16:38,Debit,Mumbai,M097,Online,04-11-2024 08:10,0,Loyalty Points,Shopping
TX000269,AC00147,26,Female,270.72,03-07-2023 18:01,Credit,Pune,M094,Online,04-11-2024 08:11,0,Cashback,Entertainment
TX000270,AC00171,72,Female,97.98,06-02-2023 16:09,Debit,Bangalore,M033,Branch,04-11-2024 08:08,0,Loyalty Points,Shopping
TX000271,AC00023,61,Male,196.08,25-08-2023 16:52,Debit,Delhi,M088,Online,04-11-2024 08:06,1,Freebie,Entertainment
TX000272,AC00263,42,Male,251.18,01-06-2023 16:51,Debit,Kolkata,M058,ATM,04-11-2024 08:07,0,Discount,Food
TX000273,AC00423,28,Male,44.52,28-03-2023 18:30,Debit,Bangalore,M081,Online,04-11-2024 08:10,0,Cashback,Food
TX000274,AC00455,35,Female,178.87,23-05-2023 16:03,Debit,Kolkata,M001,Online,04-11-2024 08:10,0,Loyalty Points,Entertainment
TX000275,AC00454,54,Female,1176.28,20-12-2023 16:08,Credit,Chennai,M074,ATM,04-11-2024 08:11,0,Cashback,Travel
TX000276,AC00055,46,Male,386.68,31-10-2023 16:48,Debit,Bangalore,M019,Branch,04-11-2024 08:06,0,Loyalty Points,Travel
TX000277,AC00403,76,Male,167.14,24-04-2023 18:33,Debit,Mumbai,M049,Online,04-11-2024 08:06,0,Discount,Travel
TX000278,AC00220,69,Male,345.22,05-09-2023 16:55,Debit,Hyderabad,M025,Branch,04-11-2024 08:07,0,Cashback,Fuel
TX000279,AC00009,72,Other,74.85,25-12-2023 17:19,Debit,Bangalore,M091,ATM,04-11-2024 08:11,1,Loyalty Points,Healthcare
TX000280,AC00445,58,Male,671.73,16-10-2023 16:15,Debit,Hyderabad,M071,Branch,04-11-2024 08:12,1,Discount,Healthcare
TX000281,AC00133,45,Female,255.04,23-11-2023 16:15,Debit,Chennai,M084,ATM,04-11-2024 08:11,0,Freebie,Healthcare
TX000282,AC00362,25,Female,45.77,09-02-2023 17:50,Debit,Delhi,M066,Online,04-11-2024 08:08,0,Loyalty Points,Travel
TX000283,AC00026,26,Male,329.69,09-01-2023 16:54,Credit,Hyderabad,M088,Online,04-11-2024 08:09,0,Discount,Food
TX000284,AC00387,58,Male,362.04,10-07-2023 16:37,Credit,Kolkata,M059,Branch,04-11-2024 08:08,1,Discount,Fuel
TX000285,AC00451,53,Male,11.92,09-10-2023 17:48,Debit,Pune,M063,Branch,04-11-2024 08:11,0,Cashback,Travel
TX000286,AC00033,64,Female,47.42,19-12-2023 16:46,Debit,Bangalore,M012,ATM,04-11-2024 08:08,1,Loyalty Points,Food
TX000287,AC00087,63,Female,35.99,19-01-2023 16:14,Debit,Chennai,M023,Branch,04-11-2024 08:09,0,Freebie,Fuel
TX000288,AC00159,37,Female,151.19,05-05-2023 16:04,Credit,Chennai,M061,Branch,04-11-2024 08:11,0,Loyalty Points,Food
TX000289,AC00177,22,Female,242.62,10-07-2023 16:40,Credit,Hyderabad,M094,Online,04-11-2024 08:07,0,Discount,Entertainment
TX000290,AC00093,21,Male,48.72,29-09-2023 18:54,Debit,Delhi,M063,Branch,04-11-2024 08:07,1,Freebie,Food
TX000291,AC00427,25,Other,43.46,21-07-2023 17:02,Debit,Mumbai,M020,ATM,04-11-2024 08:10,1,Discount,Fuel
TX000292,AC00284,25,Female,1036.21,21-07-2023 18:54,Debit,Bangalore,M067,Online,04-11-2024 08:12,0,Cashback,Travel
TX000293,AC00189,53,Male,443.79,09-10-2023 18:28,Debit,Chennai,M099,ATM,04-11-2024 08:11,0,Loyalty Points,Healthcare
TX000294,AC00495,68,Other,365.14,01-12-2023 18:46,Debit,Delhi,M002,Online,04-11-2024 08:07,0,Discount,Fuel
TX000295,AC00148,22,Female,757.41,05-05-2023 16:31,Debit,Pune,M048,ATM,04-11-2024 08:09,0,Discount,Travel
TX000296,AC00272,51,Female,20.54,21-08-2023 18:09,Debit,Chennai,M055,Branch,04-11-2024 08:07,1,Loyalty Points,Travel
TX000297,AC00381,34,Female,475.36,02-10-2023 16:03,Debit,Delhi,M018,ATM,04-11-2024 08:06,1,Freebie,Shopping
TX000298,AC00110,56,Female,34.74,26-06-2023 16:40,Debit,Mumbai,M072,ATM,04-11-2024 08:11,1,Discount,Entertainment
TX000299,AC00495,27,Female,689.54,06-03-2023 16:46,Debit,Mumbai,M038,Branch,04-11-2024 08:08,1,Loyalty Points,Shopping
TX000300,AC00035,73,Male,211.18,16-10-2023 16:09,Debit,Chennai,M059,ATM,04-11-2024 08:11,0,Cashback,Healthcare
TX000301,AC00119,51,Male,211.36,21-11-2023 16:23,Credit,Kolkata,M041,Branch,04-11-2024 08:11,1,Cashback,Fuel
TX000302,AC00488,39,Female,744.41,31-07-2023 16:35,Credit,Chennai,M095,Online,04-11-2024 08:11,1,Loyalty Points,Shopping
TX000303,AC00466,24,Male,61.43,29-06-2023 16:16,Debit,Hyderabad,M035,Online,04-11-2024 08:08,0,Discount,Healthcare
TX000304,AC00489,37,Male,167.44,25-09-2023 16:11,Debit,Bangalore,M087,Branch,04-11-2024 08:10,1,Loyalty Points,Travel
TX000305,AC00306,21,Male,361.46,07-04-2023 17:23,Debit,Delhi,M093,Online,04-11-2024 08:10,0,Loyalty Points,Fuel
TX000306,AC00431,78,Male,378.85,16-06-2023 17:21,Debit,Chennai,M089,Branch,04-11-2024 08:09,1,Discount,Shopping
TX000307,AC00233,30,Female,241.11,16-06-2023 16:41,Debit,Bangalore,M063,Branch,04-11-2024 08:10,0,Freebie,Food
TX000308,AC00389,31,Female,131.93,11-09-2023 17:31,Credit,Hyderabad,M049,Branch,04-11-2024 08:06,0,Freebie,Healthcare
TX000309,AC00067,36,Male,20.28,19-07-2023 17:42,Debit,Bangalore,M047,Online,04-11-2024 08:10,0,Cashback,Healthcare
TX000310,AC00300,70,Male,415.88,27-04-2023 17:30,Debit,Chennai,M005,Branch,04-11-2024 08:08,0,Freebie,Entertainment
TX000311,AC00386,62,Male,49.99,09-02-2023 17:53,Debit,Mumbai,M062,ATM,04-11-2024 08:08,0,Loyalty Points,Food
TX000312,AC00285,27,Female,1221.65,27-09-2023 16:55,Debit,Delhi,M091,Online,04-11-2024 08:10,0,Discount,Fuel
TX000313,AC00219,50,Female,100.66,16-06-2023 18:58,Debit,Delhi,M024,Branch,04-11-2024 08:11,0,Cashback,Shopping
TX000314,AC00445,19,Male,485.54,08-12-2023 16:47,Debit,Mumbai,M080,Online,04-11-2024 08:11,0,Freebie,Travel
TX000315,AC00371,46,Female,321.15,10-02-2023 17:06,Debit,Kolkata,M037,Branch,04-11-2024 08:06,1,Loyalty Points,Shopping
TX000316,AC00164,21,Female,711.3,26-06-2023 18:57,Debit,Chennai,M076,Branch,04-11-2024 08:09,1,Cashback,Fuel
TX000317,AC00200,42,Female,12.23,12-10-2023 16:02,Debit,Delhi,M065,ATM,04-11-2024 08:07,0,Discount,Fuel
TX000318,AC00310,20,Female,350.94,30-10-2023 17:17,Debit,Chennai,M013,ATM,04-11-2024 08:10,1,Freebie,Fuel
TX000319,AC00106,54,Male,301.85,18-04-2023 17:43,Debit,Hyderabad,M062,Online,04-11-2024 08:10,0,Loyalty Points,Fuel
TX000320,AC00444,65,Female,29.34,09-03-2023 17:37,Debit,Chennai,M087,Online,04-11-2024 08:11,1,Discount,Healthcare
TX000321,AC00441,27,Male,231.71,24-04-2023 17:01,Debit,Bangalore,M060,Branch,04-11-2024 08:07,0,Loyalty Points,Shopping
TX000322,AC00300,58,Female,179.43,11-08-2023 18:20,Debit,Mumbai,M004,ATM,04-11-2024 08:10,0,Loyalty Points,Food
TX000323,AC00194,48,Female,36.71,30-01-2023 17:11,Debit,Kolkata,M095,Branch,04-11-2024 08:11,0,Loyalty Points,Travel
TX000324,AC00248,53,Female,138.12,11-04-2023 17:18,Credit,Chennai,M067,Branch,04-11-2024 08:11,0,Discount,Travel
TX000325,AC00286,33,Female,233.24,17-04-2023 16:56,Debit,Kolkata,M070,ATM,04-11-2024 08:07,1,Cashback,Entertainment
TX000326,AC00049,39,Male,609.14,23-11-2023 16:09,Debit,Kolkata,M086,ATM,04-11-2024 08:11,1,Loyalty Points,Healthcare
TX000327,AC00471,31,Female,436.64,25-12-2023 17:46,Debit,Hyderabad,M033,Branch,04-11-2024 08:08,0,Cashback,Fuel
TX000328,AC00434,29,Other,870.43,31-05-2023 16:54,Debit,Pune,M037,Branch,04-11-2024 08:07,0,Cashback,Fuel
TX000329,AC00264,74,Female,354.4,06-11-2023 17:23,Debit,Mumbai,M046,ATM,04-11-2024 08:10,1,Freebie,Fuel
TX000330,AC00316,53,Male,22.63,20-02-2023 17:28,Debit,Kolkata,M052,Online,04-11-2024 08:10,1,Freebie,Healthcare
TX000331,AC00087,26,Male,182.19,19-06-2023 16:36,Debit,Delhi,M007,Branch,04-11-2024 08:06,0,Cashback,Food
TX000332,AC00140,26,Male,126.81,30-10-2023 16:58,Debit,Bangalore,M036,Branch,04-11-2024 08:12,0,Freebie,Fuel
TX000333,AC00418,37,Female,288.17,08-09-2023 16:48,Debit,Delhi,M012,Online,04-11-2024 08:10,0,Freebie,Entertainment
TX000334,AC00187,55,Female,118.77,02-10-2023 17:44,Debit,Hyderabad,M066,Branch,04-11-2024 08:10,0,Cashback,Entertainment
TX000335,AC00077,21,Male,651.82,14-04-2023 17:59,Debit,Hyderabad,M094,ATM,04-11-2024 08:07,0,Discount,Food
TX000336,AC00141,37,Female,66.65,17-10-2023 16:58,Debit,Delhi,M100,ATM,04-11-2024 08:11,0,Freebie,Healthcare
TX000337,AC00332,69,Female,98.53,16-01-2023 16:31,Debit,Mumbai,M085,Branch,04-11-2024 08:11,1,Freebie,Fuel
TX000338,AC00439,71,Female,138.95,02-06-2023 16:48,Debit,Delhi,M090,Online,04-11-2024 08:08,0,Discount,Shopping
TX000339,AC00055,26,Female,33.89,10-11-2023 16:10,Debit,Chennai,M079,Branch,04-11-2024 08:11,1,Discount,Shopping
TX000340,AC00299,58,Female,23.71,18-09-2023 16:04,Debit,Delhi,M005,Branch,04-11-2024 08:09,1,Discount,Travel
TX000341,AC00107,55,Female,1830,01-03-2023 16:31,Debit,Bangalore,M082,Online,04-11-2024 08:11,1,Cashback,Food
TX000342,AC00171,65,Male,26.06,21-12-2023 17:01,Debit,Bangalore,M096,ATM,04-11-2024 08:12,0,Discount,Shopping
TX000343,AC00493,27,Female,17.07,01-05-2023 17:17,Debit,Pune,M023,Branch,04-11-2024 08:11,1,Cashback,Travel
TX000344,AC00232,46,Female,703.89,22-09-2023 16:42,Debit,Bangalore,M074,Online,04-11-2024 08:06,0,Loyalty Points,Entertainment
TX000345,AC00156,47,Female,1271.9,28-08-2023 16:43,Debit,Delhi,M073,ATM,04-11-2024 08:09,0,Loyalty Points,Travel
TX000346,AC00442,77,Female,26.55,20-09-2023 17:25,Debit,Bangalore,M099,ATM,04-11-2024 08:07,0,Discount,Fuel
TX000347,AC00375,42,Female,147.4,09-06-2023 16:10,Debit,Mumbai,M067,Branch,04-11-2024 08:07,0,Discount,Fuel
TX000348,AC00034,27,Male,202.11,30-03-2023 16:09,Debit,Kolkata,M005,ATM,04-11-2024 08:10,1,Loyalty Points,Entertainment
TX000349,AC00376,75,Male,308.42,02-05-2023 16:14,Debit,Bangalore,M077,Branch,04-11-2024 08:06,1,Cashback,Food
TX000350,AC00029,53,Male,11.18,27-02-2023 16:39,Debit,Chennai,M035,ATM,04-11-2024 08:10,0,Cashback,Healthcare
TX000351,AC00040,38,Male,294.15,02-02-2023 16:19,Debit,Mumbai,M020,Online,04-11-2024 08:07,0,Discount,Fuel
TX000352,AC00482,54,Female,29.58,30-10-2023 17:54,Debit,Pune,M066,Branch,04-11-2024 08:11,0,Discount,Fuel
TX000353,AC00365,27,Other,139.45,10-07-2023 16:43,Debit,Chennai,M004,Online,04-11-2024 08:10,0,Discount,Travel
TX000354,AC00340,29,Male,432.63,30-06-2023 17:10,Debit,Delhi,M024,ATM,04-11-2024 08:10,1,Loyalty Points,Travel
TX000355,AC00349,43,Male,131.43,01-02-2023 18:47,Debit,Kolkata,M053,Online,04-11-2024 08:12,0,Freebie,Travel
TX000356,AC00374,42,Female,516.72,09-10-2023 18:43,Debit,Delhi,M025,ATM,04-11-2024 08:11,1,Discount,Shopping
TX000357,AC00261,69,Male,121.82,07-02-2023 17:20,Debit,Kolkata,M094,Online,04-11-2024 08:08,0,Cashback,Entertainment
TX000358,AC00459,26,Female,374.5,24-07-2023 16:45,Credit,Kolkata,M002,Branch,04-11-2024 08:08,0,Freebie,Food
TX000359,AC00331,68,Female,166.13,06-09-2023 17:01,Debit,Delhi,M013,ATM,04-11-2024 08:12,0,Cashback,Travel
TX000360,AC00165,23,Female,626.9,10-10-2023 16:42,Debit,Chennai,M017,ATM,04-11-2024 08:11,0,Freebie,Food
TX000361,AC00397,56,Male,466.85,17-07-2023 16:57,Debit,Chennai,M007,Branch,04-11-2024 08:09,0,Loyalty Points,Travel
TX000362,AC00192,58,Male,788.84,17-05-2023 17:00,Debit,Kolkata,M055,Online,04-11-2024 08:09,1,Freebie,Fuel
TX000363,AC00063,37,Female,873.65,23-03-2023 16:38,Credit,Chennai,M050,Online,04-11-2024 08:09,1,Cashback,Food
TX000364,AC00478,69,Female,525.28,03-04-2023 16:37,Debit,Kolkata,M011,ATM,04-11-2024 08:09,0,Freebie,Shopping
TX000365,AC00272,30,Male,110.17,07-09-2023 16:08,Debit,Kolkata,M054,ATM,04-11-2024 08:12,0,Loyalty Points,Travel
TX000366,AC00092,80,Female,632.69,12-09-2023 16:28,Debit,Mumbai,M047,ATM,04-11-2024 08:09,0,Cashback,Healthcare
TX000367,AC00332,72,Male,124.35,08-12-2023 16:39,Debit,Hyderabad,M015,ATM,04-11-2024 08:11,0,Discount,Entertainment
TX000368,AC00087,62,Female,43.85,13-03-2023 16:25,Debit,Mumbai,M013,ATM,04-11-2024 08:07,0,Freebie,Fuel
TX000369,AC00327,28,Male,283.81,09-03-2023 16:31,Debit,Delhi,M046,Branch,04-11-2024 08:10,0,Cashback,Travel
TX000370,AC00269,71,Female,168.53,14-06-2023 16:30,Debit,Hyderabad,M100,ATM,04-11-2024 08:12,1,Freebie,Food
TX000371,AC00177,40,Male,218.59,27-11-2023 16:43,Credit,Bangalore,M088,Branch,04-11-2024 08:07,1,Loyalty Points,Travel
TX000372,AC00322,21,Male,132.84,21-08-2023 16:28,Debit,Delhi,M060,ATM,04-11-2024 08:08,1,Cashback,Fuel
TX000373,AC00069,42,Male,157.37,15-11-2023 16:54,Credit,Pune,M014,Branch,04-11-2024 08:10,0,Discount,Entertainment
TX000374,AC00264,20,Male,144.77,17-07-2023 16:48,Debit,Mumbai,M007,Online,04-11-2024 08:10,1,Discount,Entertainment
TX000375,AC00014,64,Female,643.22,03-05-2023 17:04,Debit,Chennai,M073,ATM,04-11-2024 08:07,0,Freebie,Entertainment
TX000376,AC00316,41,Other,1392.54,20-11-2023 16:51,Debit,Mumbai,M013,Branch,04-11-2024 08:09,0,Loyalty Points,Healthcare
TX000377,AC00131,32,Male,208.07,10-07-2023 16:51,Debit,Chennai,M100,Online,04-11-2024 08:11,1,Loyalty Points,Fuel
TX000378,AC00232,57,Male,94.3,25-12-2023 17:53,Debit,Hyderabad,M042,Branch,04-11-2024 08:08,0,Freebie,Healthcare
TX000379,AC00410,59,Female,295.5,23-11-2023 18:00,Debit,Pune,M095,ATM,04-11-2024 08:07,0,Cashback,Healthcare
TX000380,AC00488,44,Female,30.23,06-11-2023 17:53,Debit,Hyderabad,M049,ATM,04-11-2024 08:12,1,Cashback,Travel
TX000381,AC00329,26,Female,112.05,26-10-2023 16:16,Credit,Pune,M078,ATM,04-11-2024 08:08,1,Freebie,Fuel
TX000382,AC00021,58,Male,180.24,03-07-2023 17:03,Debit,Mumbai,M098,Branch,04-11-2024 08:09,1,Cashback,Fuel
TX000383,AC00188,38,Male,13.71,30-05-2023 17:54,Credit,Chennai,M084,Online,04-11-2024 08:11,0,Cashback,Travel
TX000384,AC00341,58,Female,96.54,13-03-2023 17:26,Debit,Hyderabad,M020,Branch,04-11-2024 08:10,0,Cashback,Shopping
TX000385,AC00090,67,Male,79.35,29-05-2023 17:02,Debit,Pune,M051,Online,04-11-2024 08:09,1,Freebie,Healthcare
TX000386,AC00456,27,Female,101.04,10-07-2023 18:16,Debit,Kolkata,M067,ATM,04-11-2024 08:06,0,Discount,Entertainment
TX000387,AC00322,49,Male,74.42,23-11-2023 17:23,Debit,Delhi,M003,Online,04-11-2024 08:11,0,Loyalty Points,Food
TX000388,AC00135,52,Female,39.66,18-05-2023 16:16,Debit,Delhi,M045,Branch,04-11-2024 08:07,0,Discount,Healthcare
TX000389,AC00279,40,Male,99.36,09-05-2023 16:55,Debit,Hyderabad,M004,ATM,04-11-2024 08:09,0,Cashback,Food
TX000390,AC00210,56,Female,123.85,25-08-2023 18:47,Debit,Chennai,M047,Online,04-11-2024 08:06,0,Freebie,Travel
TX000391,AC00251,19,Female,426.93,25-12-2023 17:05,Debit,Kolkata,M054,ATM,04-11-2024 08:09,0,Loyalty Points,Food
TX000392,AC00116,25,Female,133.73,16-05-2023 16:21,Credit,Hyderabad,M001,Online,04-11-2024 08:09,0,Cashback,Shopping
TX000393,AC00131,49,Male,222.39,23-08-2023 16:32,Debit,Mumbai,M088,Online,04-11-2024 08:10,0,Loyalty Points,Fuel
TX000394,AC00265,22,Female,215.94,05-06-2023 16:06,Credit,Pune,M021,Online,04-11-2024 08:10,0,Loyalty Points,Entertainment
TX000395,AC00326,80,Female,6.3,14-12-2023 18:52,Debit,Mumbai,M017,Branch,04-11-2024 08:12,0,Discount,Food
TX000396,AC00411,29,Female,826.23,31-05-2023 16:25,Debit,Delhi,M042,ATM,04-11-2024 08:07,1,Cashback,Food
TX000397,AC00039,35,Female,416.37,11-10-2023 16:14,Debit,Pune,M015,Online,04-11-2024 08:08,0,Loyalty Points,Travel
